Metabolite,PC3_con1,PC3_con2,PC3_con3,PC3_con4,PC3_con5,PC3_con6,PC3_S1,PC3_S2,PC3_S3,PC3_S4,PC3_S5,PC3_S6
metab_8640,24347.96194,21164.15928,14323.62862,18307.07398,20391.11961,14698.54559,12893.50468,10004.27131,14783.36051,15745.86122,11112.39898,14811.08039
metab_8641,6228.944828,5434.988347,5581.461613,4712.455061,4757.132546,2835.553662,4363.683351,3620.639024,3817.721215,4303.465833,3582.902406,5792.024658
metab_8642,8944.691885,14935.53096,4567.35656,6347.227456,0,17913.74384,26048.34818,15286.25294,12240.51941,5776.461671,9046.235588,4365.104142
metab_8643,18807.9103,87929.96128,58726.01799,49825.98678,25285.62791,85134.32015,31476.00952,30650.64412,7591.751185,23958.75837,14809.50349,49514.82682
metab_8644,94687.65871,130225.4139,145976.7904,79895.0288,104417.3483,159772.1738,114546.868,116128.8249,96028.68824,67255.61253,110714.2277,38611.56435
metab_8645,16208.30932,28494.41791,10090.56921,12549.26927,11880.77017,18816.16067,26460.1531,19291.5758,13552.19182,18736.00366,35398.58342,7186.770375
metab_8646,232402.7903,303587.2729,286871.8398,320950.8953,249350.1212,196376.6577,177090.7519,189616.9992,238589.0985,172454.5182,238031.2314,165098.55
metab_8647,112417.868,159787.8198,152146.3544,127923.6158,124523.9384,140565.0044,136539.373,170937.1956,137877.2667,165869.7482,157083.0857,121254.1532
metab_8648,84859.42667,135331.9246,168422.3448,137084.1463,98429.28021,155117.1372,116157.7135,96622.08591,125265.0695,69807.46834,109755.3063,89369.23062
metab_8649,9524.489009,29619.7961,33931.15388,14659.28402,4992.966663,32715.21984,33853.74326,32880.71073,30091.73822,13643.7795,20723.09063,31497.81551
metab_8650,37197.54224,17174.60337,31215.02072,14119.35075,23677.50942,29692.48367,15617.83728,22816.35902,25542.44211,17380.21376,22574.48179,25378.56461
metab_8651,19562.82906,8509.71422,19039.13531,24169.15472,23873.94127,17155.82661,15678.80271,16768.58321,13895.03682,24907.97374,24788.67514,14084.29579
metab_8652,24956.46508,35267.63724,16726.17941,34390.36896,32243.98152,41869.76821,18706.86602,14328.87301,19510.49471,15987.15343,13392.5742,35129.31453
metab_8653,219693.4026,237225.0803,250088.4639,222235.7173,214480.6007,170465.3004,172681.8158,206844.6185,218988.1145,171835.1883,216772.8921,160533.0269
metab_8654,17695.90313,35056.01134,21544.81735,38899.75949,27519.39216,21210.28607,17552.52609,28682.551,32182.95993,41385.54349,42062.51846,32470.8377
metab_8655,23622.07613,22881.69944,25616.72791,22602.97394,23183.33147,18134.99893,17903.50178,14717.95484,13199.49509,18557.52728,6477.102496,23160.03153
metab_8656,104617.9589,128668.9676,120749.746,117467.9008,126188.9467,91626.84256,93695.33827,105297.2649,124057.0514,116831.0062,116480.7953,79933.63877
metab_8657,72336.68913,78287.15724,72060.01284,86707.09862,89714.9821,57330.00638,53230.36282,58050.19593,47040.76643,54879.41872,48638.82046,59133.924
metab_8658,0,0,10288.13274,0,0,0,0,0,5194.311755,0,24624.69489,5196.266992
metab_8659,79788.2843,125442.8419,162955.5084,112600.542,97874.04185,209097.2456,164827.6115,168794.3642,159226.4218,97733.22183,175947.0981,118822.9415
metab_8660,169568.8106,241433.6581,293743.7099,182890.7651,178690.2773,302163.7994,259718.5782,265049.1535,274437.592,159450.3219,311791.5332,202842.8495
metab_8661,60389.16264,94320.87039,112824.8254,82381.01123,41352.92261,130662.6622,55419.79108,65959.62826,82530.12298,63800.22969,103064.7397,115417.8802
metab_8662,20877.5526,45514.74054,45663.97922,32697.93762,25816.54342,41482.38251,56885.77705,35280.20045,38577.16999,45299.0746,44407.41765,40844.81836
metab_8663,132297.1982,137578.8965,167203.8413,129456.5408,102919.7655,196223.2845,134379.9776,154717.4443,136813.3603,99907.67148,152604.7692,112975.5892
metab_8664,5414.272636,15692.67022,27817.06243,25820.63706,17738.71528,0,9409.807108,22105.90168,15623.45172,9042.017922,9235.249371,0
metab_8665,224660.8353,276624.3648,233824.1116,258394.1949,268330.2218,205702.7823,180164.3917,212662.0278,201028.7547,162470.2838,225258.8455,155708.3856
metab_8666,254596.9462,353605.9849,407271.3413,294875.8523,239814.1713,382000.253,347955.5126,372340.1663,368696.5385,246481.4572,394524.9113,302043.5202
metab_8667,72788.79226,112802.8217,112492.4286,59729.25857,57684.04782,152256.0608,106740.3549,107438.0512,117542.208,58230.93311,107957.8002,103321.0053
metab_8668,12656.23188,32167.43718,37314.6551,27634.77463,27823.45865,31374.29496,26458.09287,30149.59032,28958.09082,19683.69409,36183.29115,30156.88053
metab_8669,93274.11556,99134.78926,73028.75559,110844.7329,102221.7339,78028.64878,57139.09171,63335.25026,69090.30245,71237.45144,43735.68011,77990.45361
metab_8670,71580.81484,68198.71982,69380.41881,65528.6846,62808.75222,52487.57771,47853.92766,53789.31206,64160.69659,58333.90307,54056.1581,48728.4675
metab_8671,860.1512206,2232.39117,3137.700477,683.2312998,4108.089146,871.8434043,4775.461247,7200.217414,5547.190787,2863.983829,5286.761565,2586.354003
metab_8672,1358.072334,4758.39588,15828.95352,907.8305642,2020.433322,814.6723932,10272.04276,12895.43879,21959.85063,5781.462013,16944.3442,2554.655282
Spermidine,625868.6492,902369.0313,1243402.562,755430.3599,837117.2482,748204.4717,1154044.404,1173313.86,1272680.023,875107.5958,1230351.958,807091.2226
metab_8674,0,22187.11606,34487.1325,13120.44144,28811.90138,18572.13968,25067.73318,17271.27564,10870.62256,18270.79319,33136.697,26905.49052
metab_8675,137716.8957,111165.2962,92620.11851,117025.0101,113686.1497,118579.3972,95279.20201,113260.9729,95134.39376,105105.525,100722.4827,120087.631
metab_8676,33904.50084,62996.12456,75242.65232,35499.14022,29853.86668,64029.70663,38987.56356,55471.61211,38033.22591,35618.25112,69154.35021,45564.68888
metab_8677,30354.47208,44263.34111,56983.75889,41102.7812,29899.21881,24210.16018,9814.419809,8091.451263,12331.37343,7388.591431,21976.50552,6558.902983
metab_8678,198143.4232,309054.6655,334394.0956,227111.1299,220215.3384,320417.0586,309517.627,324813.6155,298316.92,202937.0203,329690.7274,260046.3082
metab_8679,5823.899818,27334.74632,16245.38831,7602.872532,15519.76743,28965.11524,13121.04502,28709.12454,14472.02812,5367.713372,20551.07627,28243.61289
metab_8680,3575.517713,11655.50669,8190.607029,7147.931314,3992.341227,23382.17608,4626.053516,3630.309572,13361.9312,10050.28443,22576.92106,8752.51189
metab_8681,41503.18925,47627.58825,48320.81692,58218.94238,50679.37852,51217.57488,33726.69248,30511.80929,28602.19736,48398.66728,25404.48592,47676.55731
metab_8682,283301.352,337356.2745,391049.2149,301463.905,286395.8527,380906.8753,382848.7061,365024.8121,395668.7563,268274.7085,421468.5877,320479.5103
metab_8683,7862.065313,4524.997951,0,10662.06778,9612.410301,2117.302975,3754.997598,0,1715.526859,5716.667059,2200.672335,7644.326829
metab_8684,13213.10515,9967.506305,11202.4507,8629.103018,16007.03346,9563.23842,9347.222161,6212.836318,12449.55907,17157.69308,10165.40226,9674.244708
metab_8685,270027.9627,320011.6008,384943.6422,289726.1006,269771.1624,342009.8587,347781.8524,353341.2374,368610.2194,246560.9032,402127.3337,286644.0815
metab_8686,120218.2582,138081.2518,130019.1478,137461.3471,130977.3934,92964.81071,70164.80648,89707.52683,103751.1933,119382.828,101912.3452,85864.5411
metab_8687,112992.7953,115415.0499,97377.05604,126250.5012,118533.9309,90536.00924,80697.58369,75209.1412,75924.84307,89861.88567,67845.53707,93755.49222
metab_8688,27375.35979,32484.00005,24103.88991,27996.15357,18548.41544,5532.266144,12024.46624,9417.403749,18480.42949,3782.250799,19540.43302,0
metab_8689,45430.09316,48182.64403,71299.04282,34258.36861,41137.53372,16359.28873,15014.47509,34452.35015,18946.00802,9728.916736,20120.18105,12146.21243
metab_8690,3877.806555,5100.128179,2766.832778,3057.886954,0,7060.790644,7346.391918,6446.049989,3259.848992,463.5273419,10319.81565,12110.46234
metab_8691,24027.6246,30556.94347,27421.88747,27581.54117,28073.06006,2861.169803,1492.610075,1641.09994,3846.848867,2263.780578,0,0
metab_8692,11062.24651,27016.39209,19737.81321,18601.32719,13032.10469,1858.419386,1283.601548,0,0,0,0,0
metab_8693,13559.79385,16806.5549,19934.11472,14984.67249,11725.334,0,0,1394.392423,0,0,0,1117.593965
metab_8694,120057.0842,149114.2951,186062.6336,135477.5147,118532.8377,161764.5084,168255.8097,170161.7986,173248.2925,119658.2639,188870.6255,134324.9324
metab_8695,10923.75402,18693.43038,16035.55852,18573.57481,15628.58695,13977.58527,10785.43535,7418.808529,9439.37967,12386.27658,11471.68994,13819.42261
metab_8696,6461.953339,17670.86388,26527.73533,14492.18394,11854.3596,14404.17595,12901.11565,10997.58526,10163.79179,3693.871367,10859.37203,6177.2519
metab_8697,66479.92084,78565.99937,93025.82266,72223.38897,71314.51588,83072.03627,86181.30293,85709.17536,87231.39348,62684.02009,96508.37508,69450.52099
metab_8698,6827.056138,17258.94516,29926.12844,14904.45194,19717.64113,28110.14939,40573.95296,49446.16721,34070.11905,15320.74522,50500.68335,23391.50139
metab_8699,8347.430094,17884.39534,22386.83783,18147.55283,11060.47554,19585.52694,35620.95322,37922.21954,37677.21827,12777.53422,36043.73471,17911.75375
metab_8700,4465.737939,7865.273843,6858.496326,10854.65759,6293.215537,2677.788797,3744.045584,4162.212327,9057.658034,9561.208264,9254.203977,3745.787532
metab_8701,9341.634238,9551.416946,11016.83448,11769.40725,9801.674001,0,712.0773741,0,0,0,0,0
metab_8702,4998.537796,10555.2202,15207.92909,11154.7863,7647.822289,9797.607563,20715.13655,18390.52343,14193.71136,9202.488447,19471.18108,10194.57686
metab_8703,11546.51595,11911.53626,13066.90689,12813.41438,12769.65812,2310.22735,1624.773719,1022.413061,696.4046203,480.4024925,570.1969747,886.6651212
metab_8704,4324.570316,6130.323624,6046.591073,5631.751873,6484.868822,3476.186696,2870.141308,6336.124768,8807.551112,6802.383634,8456.836586,4811.426924
metab_8705,1510.836474,2560.714288,4097.995954,0,0,0,5460.938166,6105.436512,8053.974439,2742.311894,6134.330728,3364.520478
metab_8706,4080.018389,5100.524979,6587.555552,4456.199133,3380.547852,2514.449289,2577.784091,2918.79361,6315.610744,4832.961848,4891.264711,3911.579492
N8-Acetylspermidine,2857817.605,2555126.879,2205135.452,2960647.134,2953627.238,2557221.513,958753.7125,866991.0199,806815.6469,1175993.277,762781.1855,1176859.897
metab_8708,860.1299639,888.6585257,615.8638956,701.5288258,579.6557339,446.2138511,117.8832487,259.1595422,0,527.7936959,80.05816249,214.7484037
metab_8709,673.6134886,336.201105,172.2336628,388.4805242,137.1081741,376.5740654,381.6895418,120.5253375,236.4585936,286.6571034,151.924965,257.7701458
Galactosylhydroxylysine,49858.78824,45973.55444,47122.19272,64989.95018,57636.93024,48967.10715,48854.53161,42177.16129,36780.31615,54050.47083,35704.43984,61328.77934
metab_8711,4549.154408,8362.210838,8209.265454,6446.922781,6081.78462,3446.392151,5955.843412,6566.465357,11095.54931,8404.804779,11056.52179,6115.623904
metab_8712,3616.156286,1778.574487,2206.81439,3742.949646,3099.603383,2389.672131,360.4380299,0,0,715.6647943,0,913.0156356
metab_8713,41135.46079,33342.4257,31926.50991,43127.97137,41567.08362,32044.22461,29118.08422,26499.18839,24513.79316,29676.92809,23952.36044,35350.85555
metab_8714,5652.662131,12529.24035,19298.28158,8474.738328,8837.791816,15728.34526,33392.16087,41425.74032,42173.58397,16647.67854,41828.58409,21964.2146
metab_8715,1053.344751,1899.867378,3511.198479,834.1921437,5330.328472,0,568.7528585,1120.148468,5170.226789,4908.856435,2159.024629,0
metab_8716,9804.601243,12195.28494,17916.39069,10339.58382,16953.90902,7211.338855,13315.60802,14678.60085,22477.99989,16958.27134,16487.04133,9450.027042
metab_8717,3558.469756,3961.565231,4884.721429,3294.20802,5113.811546,2226.668307,3826.921898,3873.358209,5788.708987,4859.621979,4263.162147,3664.696415
Picrinine,45693.32335,59726.87137,68500.2946,65940.90017,52721.78868,69589.05739,75360.41406,68344.45123,64594.09632,51508.26971,57134.50587,76008.62417
metab_8719,3949.411922,6146.406984,2400.767168,6804.790493,6372.695994,3587.541389,0,0,3523.725589,5243.692295,2754.458428,4749.871204
metab_8720,11933.03397,13330.79253,15780.38738,13276.56796,13537.50301,13923.32684,16711.41888,17289.11984,17139.05475,12164.67457,17095.79797,13539.33956
metab_8721,40338.19266,49606.12355,63984.15613,43762.84496,47693.85874,45359.40035,57723.6023,64866.02131,63512.21597,44514.74284,66256.5509,48007.70839
metab_8722,1527.169773,1863.930635,4875.509314,2453.868078,2294.842983,4356.075803,3202.142062,5612.964814,6217.544623,3280.240531,7694.34239,8596.623873
metab_8723,15007.57569,19356.58747,18018.60174,16848.21023,18455.46781,10351.66346,8091.910004,11626.25994,15366.29215,16641.99266,14258.23661,13011.3712
metab_8724,2431.638168,3456.977009,4525.107164,3204.268256,1772.151434,4248.33573,5085.733432,4343.626476,4943.865887,2396.896467,6177.127132,3584.927496
metab_8725,7591.739906,9210.567213,10622.07719,8516.99621,8466.867259,9781.979222,9622.246144,11516.96961,10566.09094,9450.676399,12194.03311,9323.039125
metab_8726,6960.12949,8737.740027,11304.26631,8473.793414,7029.847334,11635.01015,11459.38792,11582.49659,11650.84055,8346.942544,12628.85073,8564.908707
metab_8727,308621.5316,379747.2955,463950.761,356879.1913,341094.4574,408104.3565,435466.7025,474450.034,464744.8329,333647.43,508149.0804,372839.7566
2-Methyl-1-Propylamine,12457.97475,14664.78024,20774.5838,12953.05302,21004.87067,8298.796001,16778.30047,16695.50562,26409.80114,19391.33633,18307.23338,10747.95132
metab_8729,5016.490843,6460.67011,9497.340648,5368.581685,5544.643131,7536.328491,7332.53373,10315.85123,10161.7249,6430.890117,10201.45664,7433.29944
metab_8730,176.02746,352.366553,1721.305859,601.5704445,413.8805556,1147.058148,801.9057965,1869.884666,1759.739974,1063.882716,2141.196705,2921.404209
metab_8731,43385.24459,46351.49748,41997.14877,40969.88671,45320.00492,43634.50133,30977.99037,33213.21337,35764.74904,44981.08923,34328.63244,35927.63817
metab_8732,137277.4652,154421.1265,162037.9008,167507.2599,177382.939,152449.4225,155983.2115,147486.0629,168541.6956,164588.0326,151731.9115,160086.9073
metab_8733,5554.235111,5596.062277,4945.015627,5237.842274,5440.513435,4998.887031,3722.099481,3621.748437,4095.725606,5619.464201,4204.252509,4521.292042
metab_8734,12590.83294,12779.27141,13104.2987,16441.82894,15010.02913,16985.82544,14306.39016,12431.11639,11479.73337,13177.72014,12703.91917,17172.60475
metab_8735,8653.242464,9088.942932,8514.34019,8097.312737,8913.07571,9147.228102,5834.392605,6187.039868,7107.507022,8577.625592,6647.7135,7085.285686
metab_8736,4818.577632,5406.713718,13744.25659,6184.572572,3475.008257,8887.470809,25885.34786,25001.01004,28612.96194,9457.927514,30917.10648,14134.62423
metab_8737,1920.514863,2753.540072,10108.48133,3633.742168,4134.648409,7059.695902,7138.31332,17373.07575,19860.05479,6716.920947,25176.72504,16367.09016
metab_8738,16762.91164,16993.97855,39051.69745,22454.98894,20507.10437,34174.50784,23728.86423,42885.38503,48932.35785,27539.06573,56973.8529,53354.50463
metab_8739,9238.181036,10540.97371,12657.67057,9716.422112,10455.22536,10882.99718,12500.97378,14285.19698,13020.07135,10500.5354,14239.07493,11848.51695
metab_8740,51711.65631,64483.61334,77031.26517,60216.89415,57013.73442,69506.02632,71215.93399,78755.15409,77202.83829,56588.26325,84248.13534,65427.09783
metab_8741,56818.66655,68919.49698,85166.46454,61213.85158,58256.5572,73207.38376,73878.0024,83366.17361,82971.18424,63496.90316,90280.59894,71124.92155
metab_8742,6416.152134,6583.701617,3685.61173,7996.659649,6423.78765,2835.360066,7044.18901,6121.684612,6645.469752,8334.388019,5019.159752,6896.035022
metab_8743,8557.471098,9077.579469,20269.48282,11140.80142,10933.85495,19879.79496,12076.82906,20797.52915,22387.36782,14129.92001,26884.57472,27118.83999
metab_8744,4678.565445,7312.582192,12130.81647,6090.994567,7655.10446,6178.659045,11170.78454,10656.05092,12126.98054,7692.018751,11136.40144,7372.854646
metab_8745,7637.503557,8853.658729,12079.62512,8118.330671,7856.927904,9858.456395,10379.33668,11675.52895,11234.0561,8624.84826,12690.33989,8884.239278
metab_8746,0,462.6909753,4235.479576,1495.706022,343.2197012,3149.311955,1855.217468,6332.47515,6607.146625,2755.082843,7977.059231,5102.146568
metab_8747,2094.891772,2010.659106,2439.680335,1756.079969,1595.947171,3645.236596,3815.549931,5274.939675,4940.629042,1849.120622,4942.202464,2340.218186
metab_8748,267.694277,836.4399958,729.8479209,552.2160185,213.7964716,390.0332132,571.863274,1204.583201,676.9496521,866.3506646,983.5636635,613.5203863
Limazocic,4241.469726,6584.852505,8984.928059,6597.350013,6405.620557,0,538.9384125,282.7313953,234.8423782,0,0,0
metab_8750,1617.728003,1826.345366,3070.129691,1522.992145,1476.976058,1380.802682,3160.739849,1741.601239,2342.291601,2217.174937,3696.110847,5054.566485
metab_8751,1603.92967,1399.929547,1359.68196,927.7517596,1136.132463,1803.619785,875.2681268,1048.953004,1055.416228,1345.656161,1177.879697,1026.865689
metab_8752,4712.451681,6525.982022,7857.6494,7097.588627,6806.943488,10350.29936,13024.47612,13830.54392,13473.54097,8328.202828,13428.98131,13376.21859
metab_8753,1804.736586,2525.499355,4387.845367,2321.107839,889.4727218,5024.23468,5300.256148,5307.628128,4961.568593,3652.530057,4563.794436,4312.208232
metab_8754,2582.797524,2722.512348,2455.896352,2033.230514,3046.69834,2417.560165,1732.176629,1994.133332,1829.766185,2424.659124,1995.820212,1902.287937
metab_8755,1574.799999,1564.448782,1786.022698,1836.545935,1502.889868,1888.188711,956.6479978,1317.51745,1068.0894,1319.043956,897.9396822,1007.270362
metab_8756,2441.705531,2403.797086,2192.681261,2318.618879,2330.974363,3286.511094,1570.860441,1332.769348,1524.258861,2050.192266,1372.816946,1365.339582
metab_8757,3069.234756,3502.903539,3179.506767,3413.230342,3551.012147,3162.467318,2134.455224,2159.328641,2200.17395,3008.867943,2524.52589,2962.509663
metab_8758,82225.69361,75095.77736,78079.81753,70718.09129,72952.70247,60183.07237,54909.34798,60816.72809,53589.30382,67265.55475,58270.04117,57199.48158
metab_8759,1483.842041,1609.391521,1560.040181,1553.780473,1654.87159,1819.737185,1143.143966,1003.256442,1063.12103,1282.65126,1031.11903,1185.01556
metab_8760,7594.367656,7237.141904,6042.747041,6216.530983,6446.756142,10543.70605,5086.440408,4473.766844,4188.559408,5261.936136,4201.103695,4501.980203
metab_8761,16274.61187,16282.12235,13007.57974,14394.88904,15710.14147,20188.97987,14773.89454,14961.54949,13595.88706,18278.84383,14491.74896,15573.36906
Cyanthoate,35478.63856,33665.09128,30968.37969,35192.56573,34879.88458,28542.14749,25260.99611,23482.14849,23518.63084,30378.65163,23793.75316,28240.30885
metab_8763,3605.747474,3017.477536,2909.571221,2785.797479,2925.046786,5713.15303,2222.356122,2215.953558,1846.03991,2568.652779,1919.239431,2044.948723
metab_8764,2777.88216,2988.285037,2187.139817,2707.015319,2485.236204,2549.604689,1554.213796,1996.481475,1724.997145,2467.800745,1721.190904,1982.003667
metab_8765,2074.864875,1762.446697,2015.367207,2270.058807,2053.011186,1969.667018,1210.305555,1325.435567,1685.992055,1606.82971,1529.077636,1658.863644
metab_8766,3191.786711,3421.333366,3026.051499,3544.38606,3389.269499,7256.123265,2505.1328,2401.849906,2360.929035,2970.341186,2077.939045,2231.260728
metab_8767,70557.23387,70784.25968,61395.13456,63457.55707,65865.02914,72747.72291,53806.70445,51334.29142,47188.95883,58885.59336,47145.79303,51769.33007
metab_8768,3453.592483,2870.706778,2940.495411,3077.162797,3020.936788,2423.501823,2390.088887,2248.664537,2233.420429,2763.19016,2090.879655,2318.279584
metab_8769,127274.4265,121554.2354,114792.2096,112305.9949,124966.173,122262.8341,98666.11818,89197.56443,86569.26644,107200.7045,83911.11349,88020.18192
metab_8770,74664.44204,162819.2639,161402.4006,120435.2126,139044.4114,319.6528078,67321.02689,61489.81313,60031.02179,87951.73565,68207.04532,86638.18648
metab_8771,3483.118797,3803.009866,3489.902356,3632.037709,3562.677439,3455.783343,2913.445129,2616.068613,2705.267101,3400.447263,2480.476749,2985.21149
metab_8772,5162.237122,5009.283588,4854.797409,4945.713441,5571.627809,2717.703097,3387.974901,3212.796836,3464.487731,4351.166892,3264.42881,4001.404234
metab_8773,15043.55299,42541.24858,39153.60132,27921.19681,36580.4904,0,14620.16397,14154.61551,12873.83887,17841.11865,13906.47827,20206.50663
metab_8774,41754.21586,37551.93506,32944.02348,32547.62066,35065.36298,162771.2494,25976.63586,22657.35555,21960.53781,27178.60696,20251.95348,21912.96786
metab_8775,25081.98333,23196.74561,21822.30359,20815.16225,22367.77782,15915.88854,18378.07755,16483.17126,16014.21136,18998.34952,14501.6749,16246.52307
metab_8776,36874.80288,30774.00266,29667.63289,29437.86235,32227.74976,291746.1369,27571.74732,25658.75665,25449.47178,31559.76898,23941.45354,26954.07217
metab_8777,3757.81764,3817.40687,3418.777613,2964.650229,3563.630256,52099.46656,2795.151379,2818.54692,2230.454554,2993.351926,2417.576019,2561.557596
metab_8778,26624.61177,25605.01915,23370.97028,20736.13882,24276.52448,202553.3199,17752.13943,15558.05829,15637.37518,18660.89213,14425.23301,14851.9239
metab_8779,19360.25045,17363.43721,17428.24452,16112.38913,18224.57372,277795.1967,15691.75651,13754.51087,14077.92429,17148.76204,13732.43961,13777.98083
metab_8780,177.2918118,269.104274,80.11278069,221.0629913,0.209286353,25266.53393,95.80600574,0,75.46814721,91.73770565,82.04057165,131.7574734
metab_8781,102289.0285,100098.4968,90216.67371,89581.91546,98677.11645,688097.0391,81211.83668,74948.05681,74323.60459,92924.43934,72692.13762,80888.15383
metab_8782,6620.810631,6694.08931,5696.274274,5548.632152,6225.861238,64094.80173,4805.161893,4906.445225,5406.645632,5492.975003,4575.737791,4208.37002
metab_8783,670.3932513,489.673645,545.8972681,560.4298038,323.7570713,20520.22683,394.7591799,479.7398497,520.8170915,569.3236263,495.2201613,468.5697951
metab_8784,374.3661828,357.6615333,401.8244723,526.4683169,538.4529086,20656.91091,418.0772914,421.9220008,217.948493,648.1651613,440.8163464,348.1539851
metab_8785,2600.248283,2239.873222,2055.211682,2009.099212,2204.331329,26991.30032,1816.953054,1390.759815,1349.128527,1858.030262,1518.432815,1347.362441
metab_8786,8197.939277,7320.92045,6626.185948,6033.817232,7499.997207,72274.94668,5465.692805,4672.496666,4455.921543,5790.084968,4585.413346,4174.67023
metab_8787,1778.05824,1705.501574,1593.816814,1523.829287,1631.687443,20369.66569,1292.684453,918.3726553,852.9189776,966.8272432,772.3158239,968.935359
metab_8788,28.94688108,0,29.65338019,54.74118975,0,6543.180212,27.14853329,0,18.98632549,0,0,20.43080999
metab_8789,4418.039248,4319.330796,4027.01885,3925.187326,3815.077246,38200.20147,3482.100881,3532.143847,3421.512378,4162.156136,3186.804052,3558.111764
metab_8790,2161.808915,1300.897616,1450.085866,1472.763216,1814.989123,31579.18795,1426.44522,1465.690194,1520.640064,1277.879509,1342.288732,1069.14515
metab_8791,757.2538383,660.5612086,321.157749,670.4822175,898.846925,18364.70456,633.2805307,525.9415306,535.9371588,451.9768346,489.8430876,483.8903785
metab_8792,619.8023404,409.0229677,566.9467518,477.221805,507.7810076,19665.30493,412.4311977,429.7443138,425.4644447,481.057144,347.0456777,499.2476335
metab_8793,5356.651764,5574.643432,5156.084904,4956.041541,5832.627936,55142.17861,3933.551484,3722.575354,3835.829635,4320.84847,2969.291221,3330.470943
metab_8794,4589.4777,4040.177135,4305.916108,3944.528051,4785.931431,2235.562357,3055.778367,2697.356948,2733.263617,3926.503988,2844.626201,2740.607719
metab_8795,1200.465217,916.2358201,925.7432473,922.4191234,1121.453382,15183.94145,825.5737359,715.7991838,739.8167452,827.161486,633.6835731,817.0965692
metab_8796,5170.597789,4355.404119,5313.238584,4339.197621,5153.064998,2394.66505,4471.259651,3251.738607,4338.579956,4035.44098,2872.30554,2991.696644
metab_8797,1069.938333,951.4644842,1066.316689,1074.336001,1303.833488,790.3678275,782.299372,539.8846118,820.4391963,865.8895501,765.3916083,747.5063805
metab_8798,7288.143941,7060.891052,7198.376086,7228.297366,7684.472987,6665.09438,4864.045414,4978.019284,5229.380042,6381.127587,5272.58186,5590.445289
metab_8799,289.6292446,0,374.2088936,334.3971893,151.4726,4756.682509,118.1102482,148.9477791,136.2097282,316.7701106,106.2042364,81.05088171
metab_8800,3398.873469,3023.234078,3380.069159,3068.483945,3577.786438,1082.03168,2298.804693,1949.135398,2168.159052,2712.467908,2139.16286,2043.147782
metab_8801,114.1268744,0,25.60626326,0,0,527.5125986,26.72885883,0,22.72056517,0,0,0
metab_8802,15872070.38,1141.662575,15395379.48,0,17105530.72,12861550.84,2205430.577,0,11387890.75,0,11512120.25,0
metab_8803,440760.5354,16530333.94,683497.8536,15228282.84,447424.8906,438983.1083,9896242.043,10657534.78,739032.0186,14115311.5,454014.4746,11920766.52
metab_8804,11934347.8,11672927.77,10009086.98,11084305.73,12678796.19,14547627.43,12934520.84,13541893.43,13616045.94,17104269.24,13251740.31,15362043.06
metab_8805,39342.62481,41073.14055,38790.85334,42992.23433,49532.9463,41343.03332,38400.49239,44770.72451,51932.45594,61007.83773,45311.1552,54037.86871
metab_8806,4089.297432,4571.618311,4683.982433,4790.320493,5741.052134,1693.178619,3839.235217,3818.73735,4727.191195,5839.088453,4946.436784,5803.244749
metab_8807,6627.390055,8003.384793,6432.323479,7510.500869,8230.145693,4480.507768,7637.882414,5725.845137,5791.230451,6980.986763,5952.930173,7535.246428
metab_8808,5146.103144,7181.148529,6724.00408,6878.052303,7370.636057,4827.204937,5304.584135,4663.797559,6327.658371,7141.277196,4859.720043,6129.512261
N-Chlorophenylalanine,252673930.3,248464247.6,232395985.7,234264278.7,250144616.5,192292040.6,159812558.7,174593689.6,178708660.1,210192078.5,170205911.3,192329250.8
metab_8810,3382.159228,6255.235872,5542.426353,7710.703331,6651.175152,3242.792446,4930.023751,5335.333449,5799.991779,7717.565096,4685.886682,7081.989047
metab_8811,80503.40734,73784.02427,68462.77536,66574.01776,74655.93061,995505.231,63420.67609,60921.0281,60881.43791,74216.35074,59450.23279,63778.75937
metab_8812,712227.2433,592232.6215,454380.1813,1168852.934,816325.9068,663183.1875,1819783.848,901575.1446,968546.7534,902036.1462,791044.445,1133776.55
metab_8813,261490643,286624917.2,245107302.8,277185075.9,286756868.1,317401651.1,248990009.5,225811474.4,228445715.5,283245861.6,226302547.8,256823213.3
metab_8814,119949.0345,32756.26254,177571.106,146016.3251,214580.8895,136314.7087,780900.7815,115346.6663,351120.7583,734475.9345,52386.57098,1019689.064
metab_8815,28777.84681,37504.93051,55099.01014,29734.17246,30236.09297,61495.51951,79264.1288,88546.10808,88429.56971,41938.38016,98809.53834,47893.74525
metab_8816,30704.24048,56625.35906,86902.55021,41481.80186,41042.14297,71792.17488,125658.7176,144735.7743,145374.7383,60533.55855,158844.5968,68302.05407
metab_8817,259649.3118,22897.82266,100842.746,115413.6234,117530.1459,52661.40839,96719.35478,110624.3712,75521.05137,183069.7151,50514.28587,135576.1293
metab_8818,187941.1333,217399.0153,200757.4453,194809.7634,154458.3503,318633.1085,90836.39187,88704.31889,85899.63966,104937.0964,92396.54031,120373.1527
metab_8819,171398.8725,278411.8163,326814.1959,193721.4691,267577.9863,200743.8045,204857.293,219192.9414,247294.0868,227388.4385,238280.607,209059.9334
metab_8820,9546.704833,36095.26116,16502.25037,7387.883727,8579.867084,60305.95238,12784.68985,30160.74064,19768.7233,0,14815.39585,14300.85383
metab_8821,391087.1298,482046.6461,570569.4858,432377.2829,431571.4353,430924.3405,536173.0469,600797.7271,586734.6687,409242.1965,628378.4314,440409.3438
